Year,Gender,Course Name,Domicile,Decision
2019,Male,MSc Computational Statistics and Machine Learning,China,Rejection
2019,Male,MSc Computational Finance,China,Rejection
2019,Male,MSc Financial Risk Management,China,Conditional Offer
2019,Female,"MSc Computer Graphics, Vision and Imaging",China,Rejection
2019,Female,MSc Machine Learning,England,Unconditional Offer
2019,Female,MSc Financial Risk Management,England,Conditional Offer
2019,Male,MSc Computational Finance,China,Rejection
2019,Female,MSc Financial Risk Management,China,Rejection
2019,Male,MSc Computer Science,England,Rejection
2019,Male,MSc Robotics and Computation,China,Rejection
2019,Male,MSc Computer Science,United States of America,Rejection
2019,Male,MSc Computer Science,Greece,Rejection
2019,Male,MSc Financial Risk Management,England,Conditional Offer
2019,Male,MSc Financial Risk Management,China,Rejection
2019,Female,MSc Machine Learning,China,Rejection
2019,Female,MSc Computational Finance,China,Rejection
2019,Female,MSc Information Security,China,Conditional Offer
2019,Male,MSc Machine Learning,Ireland,Rejection
2019,Female,MSc Software Systems Engineering,Italy,Unconditional Offer
2019,Male,MSc Computational Finance,China,Rejection
2019,Male,MSc Computer Science,England,Rejection
2019,Male,MSc Software Systems Engineering,China,Rejection
2019,Male,MSc Computational Finance,China,Rejection
2019,Female,MSc Computer Science,China,Rejection
2019,Female,MSc Information Security,India,Conditional Offer
2019,Female,"MSc Disability, Design and Innovation",Malaysia,Rejection
2019,Male,MSc Computer Science,China,Rejection
2019,Female,MSc Computer Science,China,Rejection
2019,Male,"MSc Computer Graphics, Vision and Imaging",China,Rejection
2019,Male,MSc Machine Learning,Singapore,Rejection
2019,Male,MSc Computational Finance,Oman,Rejection
2019,Male,MSc Machine Learning,China,Rejection
2019,Male,MSc Computer Science,China,Rejection
2019,Female,MSc Computer Science,China,Rejection
2019,Female,MSc Machine Learning,China,Rejection
2019,Male,MSc Machine Learning,China,Rejection
2019,Male,MSc Information Security,China,Rejection
2019,Male,"MSc Computer Graphics, Vision and Imaging",Singapore,Rejection
2019,Male,MSc Financial Risk Management,England,Rejection
2019,Female,MSc Machine Learning,China,Rejection
2019,Female,MSc Machine Learning,China,Conditional Offer
2019,Female,MSc Financial Risk Management,Cyprus (European Union),Rejection
2019,Male,"MSc Computer Graphics, Vision and Imaging",Indonesia,Rejection
2019,Male,MSc Computer Science,Hong Kong,Unconditional Offer
2019,Male,MSc Financial Risk Management,China,Rejection
2019,Male,MSc Computational Finance,India,Rejection
2019,Female,MSc Financial Risk Management,England,Unconditional Offer
2019,Male,MSc Financial Risk Management,China,Unconditional Offer
2019,Male,MSc Machine Learning,India,Rejection
2019,Female,MSc Computer Science,China,Conditional Offer
2019,Male,MSc Financial Risk Management,China,Conditional Offer
2019,Female,MSc Financial Risk Management,China,Rejection
2019,Male,MSc Machine Learning,England,Conditional Offer
2019,Male,MSc Computer Science,England,Rejection
2019,Male,MSc Software Systems Engineering,England,None
2019,Female,MSc Financial Risk Management,China,Rejection
2019,Male,MSc Machine Learning,China,None
2019,Female,MSc Computational Statistics and Machine Learning,Saudi Arabia,Conditional Offer
2019,Male,MSc Financial Risk Management,China,Rejection
2019,Male,MSc Computational Statistics and Machine Learning,China,Conditional Offer
2019,Male,MSc Financial Risk Management,China,Rejection
2019,Female,MSc Software Systems Engineering,China,Conditional Offer
2019,Male,"MSc Disability, Design and Innovation",China,Conditional Offer
2019,Male,MSc Financial Risk Management,India,Rejection
2019,Male,MSc Financial Risk Management,China,Rejection
2019,Female,MSc Robotics and Computation,China,Conditional Offer
2019,Female,MSc Computational Finance,China,Rejection
2019,Male,MSc Financial Risk Management,China,Rejection
2019,Male,MSc Financial Risk Management,Taiwan,Rejection
2019,Male,MSc Financial Risk Management,England,Conditional Offer
2019,Female,MSc Computational Finance,China,Rejection
2019,Male,MSc Computer Science,England,Rejection
2019,Male,MSc Robotics and Computation,Germany,Rejection
2019,Male,MSc Computer Science,Japan,Rejection
2019,Male,MSc Computational Statistics and Machine Learning,England,Rejection
2019,Male,"MSc Computer Graphics, Vision and Imaging",England,Rejection
2019,Female,MSc Financial Risk Management,China,Rejection
2019,Female,MSc Computational Statistics and Machine Learning,China,Rejection
2019,Male,MSc Computer Science,China,Rejection
2019,Male,MSc Computational Finance,China,Rejection
2019,Male,MSc Information Security,United States of America,Rejection
2019,Male,MSc Financial Risk Management,England,Rejection
2019,Male,MSc Robotics and Computation,England,Rejection
2019,Male,MSc Computer Science,China,Conditional Offer
2019,Female,MSc Software Systems Engineering,England,Rejection
2019,Female,MSc Computational Finance,England,Rejection
2019,Male,MSc Computational Statistics and Machine Learning,Saudi Arabia,Conditional Offer
2019,Male,MSc Robotics and Computation,China,Conditional Offer
2019,Male,"MSc Computer Graphics, Vision and Imaging",China,Rejection
2019,Male,MSc Financial Risk Management,India,Rejection
2019,Female,MSc Machine Learning,China,Conditional Offer
2019,Male,MSc Robotics and Computation,China,Rejection
2019,Male,"MSc Disability, Design and Innovation",China,Rejection
2019,Female,MSc Computer Science,India,Rejection
2019,Female,MSc Financial Risk Management,China,Rejection
2019,Male,MSc Robotics and Computation,England,Rejection
2019,Female,MSc Computational Finance,China,Rejection
2019,Male,MSc Information Security,China,Rejection
2019,Male,MSc Software Systems Engineering,Cyprus (European Union),Conditional Offer
2019,Male,"MSc Computer Graphics, Vision and Imaging",China,Conditional Offer
2019,Female,MSc Computer Science,China,Rejection
2019,Male,MSc Financial Risk Management,China,Conditional Offer
2019,Male,MSc Financial Risk Management,Greece,Rejection
2019,Male,MSc Robotics and Computation,China,Rejection
2019,Male,MSc Machine Learning,China,Rejection
2019,Female,MSc Computer Science,England,Conditional Offer
2019,Male,MSc Computer Science,Taiwan,Conditional Offer
2019,Male,MSc Computational Statistics and Machine Learning,China,Rejection
2019,Male,MSc Financial Risk Management,China,Rejection
2019,Male,MSc Software Systems Engineering,China,Rejection
2019,Male,MSc Software Systems Engineering,China,Rejection
2019,Male,MSc Computational Statistics and Machine Learning,China,Rejection
2019,Male,MSc Computer Science,China,Rejection
2019,Male,MSc Computer Science,Ireland,Rejection
2019,Male,MSc Computational Finance,England,Rejection
2019,Male,MSc Computational Finance,Italy,Rejection
2019,Male,MSc Information Security,Hong Kong,Rejection
2019,Female,"MSc Computer Graphics, Vision and Imaging",China,Rejection
2019,Female,MSc Computer Science,India,Rejection
2019,Male,MSc Computer Science,China,Unconditional Offer
2019,Female,MSc Machine Learning,England,Rejection
2019,Male,MSc Computer Science,Sweden,Rejection
2019,Male,"MSc Computer Graphics, Vision and Imaging",China,Rejection
2019,Male,MSc Computer Science,China,Rejection
2019,Male,MSc Machine Learning,Canada,Rejection
2019,Male,"MSc Computer Graphics, Vision and Imaging",China,Rejection
2019,Female,MSc Computational Statistics and Machine Learning,China,Rejection
2019,Male,MSc Computational Finance,China,Rejection
2019,Female,MSc Robotics and Computation,India,Rejection
2019,Female,MSc Web Science and Big Data Analytics,China,Rejection
2019,Female,MSc Financial Risk Management,China,Conditional Offer
2019,Female,MSc Computational Statistics and Machine Learning,China,Rejection
2019,Female,MSc Computational Statistics and Machine Learning,China,Rejection
2019,Male,MSc Information Security,China,Rejection
2019,Male,MSc Computer Science,China,Rejection
2019,Male,"MSc Computer Graphics, Vision and Imaging",England,Rejection
2019,Male,MSc Financial Risk Management,China,Rejection
2019,Male,MSc Financial Risk Management,China,Conditional Offer
2019,Male,MSc Software Systems Engineering,England,Rejection
2019,Male,MSc Machine Learning,China,Conditional Offer
2019,Female,MSc Machine Learning,China,Rejection
2019,Female,MSc Financial Risk Management,China,Rejection
2019,Female,MSc Machine Learning,Taiwan,Rejection
2019,Female,MSc Robotics and Computation,England,Conditional Offer
2019,Female,MSc Information Security,India,Rejection
2019,Male,MSc Computational Statistics and Machine Learning,China,Conditional Offer
2019,Male,MSc Machine Learning,Singapore,Conditional Offer
2019,Female,MSc Computer Science,China,Rejection
2019,Male,MSc Computational Finance,China,Rejection
2019,Male,MSc Machine Learning,China,Rejection
2019,Male,MSc Software Systems Engineering,China,Conditional Offer
2019,Male,MSc Computer Science,China,Rejection
2019,Female,MSc Computer Science,Canada,Rejection
2019,Male,MSc Computer Science,China,Rejection
2019,Female,MSc Information Security,China,Rejection
2019,Male,MSc Financial Risk Management,China,Rejection
2019,Female,MSc Robotics and Computation,China,Rejection
2019,Female,MSc Machine Learning,England,Unconditional Offer
2019,Female,MSc Machine Learning,China,Rejection
2019,Female,MSc Financial Risk Management,China,Rejection
2019,Male,MSc Machine Learning,China,Conditional Offer
2019,Male,MSc Computational Statistics and Machine Learning,China,Rejection
2019,Male,MSc Computational Statistics and Machine Learning,China,Conditional Offer
2019,Male,MSc Financial Risk Management,China,Rejection
2019,Female,MSc Robotics and Computation,England,Rejection
2019,Male,MSc Computer Science,China,Rejection
2019,Male,MSc Computer Science,China,Conditional Offer
2019,Male,"MSc Disability, Design and Innovation",Australia,Rejection
2019,Male,MSc Computational Finance,China,Rejection
2019,Female,MSc Computer Science,China,Rejection
2019,Male,MSc Financial Risk Management,Saudi Arabia,Rejection
2019,Female,MSc Information Security,India,Rejection
2019,Male,MSc Web Science and Big Data Analytics,China,Rejection
2019,Male,MSc Machine Learning,China,Rejection
2019,Male,MSc Robotics and Computation,England,Rejection
2019,Female,MSc Computational Statistics and Machine Learning,China,Rejection
2019,Male,MSc Information Security,China,Conditional Offer
2019,Female,MSc Machine Learning,China,Unconditional Offer
2019,Male,MSc Information Security,China,Conditional Offer
2019,Male,MSc Computational Statistics and Machine Learning,China,Rejection
2019,Male,MSc Computational Statistics and Machine Learning,England,Rejection
2019,Female,MSc Software Systems Engineering,China,Conditional Offer
2019,Male,MSc Computer Science,China,Rejection
2019,Female,MSc Financial Risk Management,China,Rejection
2019,Female,MSc Financial Risk Management,Switzerland,Rejection
2019,Male,MSc Machine Learning,Romania,Unconditional Offer
2019,Male,MSc Computer Science,China,Rejection
2019,Female,MSc Computer Science,China,Rejection
2019,Male,MSc Machine Learning,China,Conditional Offer
2019,Male,MSc Machine Learning,Ireland,Rejection
2019,Female,MSc Robotics and Computation,China,Rejection
2019,Male,MSc Computer Science,England,Rejection
2019,Male,MSc Financial Risk Management,China,Rejection
2019,Male,MSc Computer Science,Greece,Rejection
2019,Male,MSc Financial Risk Management,China,Conditional Offer
2019,Male,MSc Information Security,England,None
2019,Female,MSc Machine Learning,Cyprus (European Union),Rejection
2019,Female,MSc Machine Learning,England,Rejection
2019,Male,MSc Financial Risk Management,England,None
2019,Male,MSc Financial Risk Management,China,Rejection
2019,Male,MSc Machine Learning,China,Rejection
2019,Male,MSc Computer Science,India,Rejection
2019,Male,MSc Web Science and Big Data Analytics,China,Rejection
2019,Male,MSc Software Systems Engineering,China,Rejection
2019,Female,MSc Computational Statistics and Machine Learning,China,Rejection
2019,Female,MSc Computer Science,China,Rejection
2019,Female,MSc Machine Learning,England,Rejection
2019,Male,MSc Software Systems Engineering,United States of America,Unconditional Offer
2019,Female,MSc Software Systems Engineering,China,Rejection
2019,Male,MSc Computational Finance,Greece,Rejection
2019,Male,MSc Computational Statistics and Machine Learning,China,Conditional Offer
2019,Male,MSc Computational Finance,China,Conditional Offer
2019,Female,MSc Robotics and Computation,England,Rejection
2019,Male,MSc Computational Finance,England,Rejection
2019,Male,MSc Computer Science,China,Rejection
2019,Male,MSc Computational Statistics and Machine Learning,Ireland,Rejection
2019,Female,MSc Machine Learning,China,Conditional Offer
2019,Male,MSc Computational Statistics and Machine Learning,England,Rejection
2019,Female,MSc Software Systems Engineering,England,Rejection
2019,Male,MSc Financial Risk Management,China,Rejection
2019,Female,MSc Computational Statistics and Machine Learning,China,Rejection
2019,Female,MSc Machine Learning,China,Unconditional Offer
2019,Female,MSc Financial Risk Management,Cyprus (European Union),Rejection
2019,Male,MSc Computer Science,Italy,Rejection
2019,Female,MSc Machine Learning,China,Rejection
2019,Male,MSc Computational Statistics and Machine Learning,Sudan,Conditional Offer
2019,Female,MSc Information Security,Scotland,Rejection
2019,Female,MSc Robotics and Computation,China,Conditional Offer
